{'game_name': 'olympics-running', 'algo': 'ppo', 'max_episodes': 1500, 'episode_length': 500, 'map': 11, 'shuffle_map': False, 'seed': 1, 'device': 'cpu', 'save_interval': 100, 'render': False, 'load_model': False, 'load_run': 2, 'load_episode': 900, 'run_dir': 'map11_use_hit_wall'}
Total agent number: 2
Agent control by the actor: 1
Game board width: 700
Game board height: 700
action dimension: [[Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)], [Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)]]
observation dimension: 625
store in /mnt/lustre/sjtu/home/ywg12/remote/code/OlympicsProject/rl_trainer/models/olympics-running/ppo/map11_use_hit_wall
Episode:  1 controlled agent:  1 ; Episode Return:  -1496.8893936688464 ; win rate(controlled & opponent):  0.00 1.00 ; Trained episode: 0
Episode:  1146 controlled agent:  1 ; Episode Return:  -1919.6366517139618 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 426
Episode:  1147 controlled agent:  1 ; Episode Return:  -1683.050865276335 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 426
Episode:  1148 controlled agent:  1 ; Episode Return:  -1760.009234715992 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 426
Episode:  1149 controlled agent:  1 ; Episode Return:  -1950.139177030903 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 426
Episode:  1150 controlled agent:  1 ; Episode Return:  -1752.4823227814106 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 426
Episode:  1151 controlled agent:  1 ; Episode Return:  -1826.6244584051417 ; win rate(controlled & opponent):  0.27 0.73 ; Trained episode: 426
Episode:  1152 controlled agent:  1 ; Episode Return:  -1473.9432175380093 ; win rate(controlled & opponent):  0.28 0.72 ; Trained episode: 426
Episode:  1153 controlled agent:  1 ; Episode Return:  -972.1076477383255 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 427
Episode:  1154 controlled agent:  1 ; Episode Return:  -1733.2640687119315 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 428
Episode:  1155 controlled agent:  1 ; Episode Return:  -1734.920922961424 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 429
Episode:  1156 controlled agent:  1 ; Episode Return:  -1556.931024229189 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 429
Episode:  1157 controlled agent:  1 ; Episode Return:  -1489.6173157302042 ; win rate(controlled & opponent):  0.29 0.71 ; Trained episode: 429
Episode:  1158 controlled agent:  1 ; Episode Return:  -1107.7594513539352 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 429
Episode:  1159 controlled agent:  1 ; Episode Return:  -1968.920922961424 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 430
Episode:  1160 controlled agent:  1 ; Episode Return:  -2000.8082245892156 ; win rate(controlled & opponent):  0.30 0.70 ; Trained episode: 430
Episode:  1161 controlled agent:  1 ; Episode Return:  -1629.6883835420697 ; win rate(controlled & opponent):  0.31 0.69 ; Trained episode: 430
Episode:  1162 controlled agent:  1 ; Episode Return:  -1841.595021153619 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 431
Episode:  1163 controlled agent:  1 ; Episode Return:  -1791.7787873376928 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 432
Episode:  1164 controlled agent:  1 ; Episode Return:  -810.2375900532364 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 432
Episode:  1165 controlled agent:  1 ; Episode Return:  -1945.2102448427686 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 433
Episode:  1166 controlled agent:  1 ; Episode Return:  -1991.1097397793803 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 433
Episode:  1167 controlled agent:  1 ; Episode Return:  -1948.5777772109163 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 433
Episode:  1168 controlled agent:  1 ; Episode Return:  -1098.178715550191 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 433
Episode:  1169 controlled agent:  1 ; Episode Return:  -1775.1808075912459 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 434
Episode:  1170 controlled agent:  1 ; Episode Return:  -940.6518036156095 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 434
Episode:  1171 controlled agent:  1 ; Episode Return:  -1993.0924958366777 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 435
Episode:  1172 controlled agent:  1 ; Episode Return:  -1694.6417023478443 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 435
Episode:  1173 controlled agent:  1 ; Episode Return:  -1759.9503602129466 ; win rate(controlled & opponent):  0.32 0.68 ; Trained episode: 436
Episode:  1174 controlled agent:  1 ; Episode Return:  -1758.6782822743046 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 436
Episode:  1175 controlled agent:  1 ; Episode Return:  -1947.9676041556493 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 437
Episode:  1176 controlled agent:  1 ; Episode Return:  -1776.322943214977 ; win rate(controlled & opponent):  0.33 0.67 ; Trained episode: 437
Episode:  1177 controlled agent:  1 ; Episode Return:  -1016.4457428549505 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 437
Episode:  1178 controlled agent:  1 ; Episode Return:  -1590.8599564173235 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 438
Episode:  1179 controlled agent:  1 ; Episode Return:  -1733.4234482783652 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 439
Episode:  1180 controlled agent:  1 ; Episode Return:  -1692.1808075912459 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 439
Episode:  1181 controlled agent:  1 ; Episode Return:  -1957.9919907732894 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 440
Episode:  1182 controlled agent:  1 ; Episode Return:  -1801.5655839020963 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 441
Episode:  1183 controlled agent:  1 ; Episode Return:  -1891.1635636485432 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 441
Episode:  1184 controlled agent:  1 ; Episode Return:  -1325.286363288517 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 441
Episode:  1185 controlled agent:  1 ; Episode Return:  -1037.350288425445 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 442
Episode:  1186 controlled agent:  1 ; Episode Return:  -1986.9919907732894 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 443
Episode:  1187 controlled agent:  1 ; Episode Return:  -1966.0214280248122 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 444
Episode:  1188 controlled agent:  1 ; Episode Return:  -974.3330444827421 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 444
Episode:  1189 controlled agent:  1 ; Episode Return:  -1328.6295090390245 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 445
Episode:  1190 controlled agent:  1 ; Episode Return:  -1786.879292401081 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 445
Episode:  1191 controlled agent:  1 ; Episode Return:  -1902.5533905932762 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 445
Episode:  1192 controlled agent:  1 ; Episode Return:  -1981.0214280248122 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 445
Episode:  1193 controlled agent:  1 ; Episode Return:  -1974.139177030903 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 445
Episode:  1194 controlled agent:  1 ; Episode Return:  -1898.1635636485432 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 445
Episode:  1195 controlled agent:  1 ; Episode Return:  -1928.5239533417534 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 446
Episode:  1196 controlled agent:  1 ; Episode Return:  -1754.3401871576796 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 446
Episode:  1197 controlled agent:  1 ; Episode Return:  -1975.4823227814106 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 446
Episode:  1198 controlled agent:  1 ; Episode Return:  -1104.9655121145943 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 447
Episode:  1199 controlled agent:  1 ; Episode Return:  -1304.286363288517 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 448
Episode:  1200 controlled agent:  1 ; Episode Return:  -1998.193000900066 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 448
Episode:  1201 controlled agent:  1 ; Episode Return:  -1290.1858582251284 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 448
Episode:  1202 controlled agent:  1 ; Episode Return:  -1792.1808075912459 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 449
Episode:  1203 controlled agent:  1 ; Episode Return:  -1723.1635636485432 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 449
Episode:  1204 controlled agent:  1 ; Episode Return:  -1913.322943214977 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 449
Episode:  1205 controlled agent:  1 ; Episode Return:  -1993.2346314604088 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 450
Episode:  1206 controlled agent:  1 ; Episode Return:  -1761.933116270244 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 450
Episode:  1207 controlled agent:  1 ; Episode Return:  -1560.658946290547 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 450
Episode:  1208 controlled agent:  1 ; Episode Return:  -1279.4163056034276 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 450
Episode:  1209 controlled agent:  1 ; Episode Return:  -1809.009234715992 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 451
Episode:  1210 controlled agent:  1 ; Episode Return:  -1827.5655839020963 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 451
Episode:  1211 controlled agent:  1 ; Episode Return:  -1902.5533905932762 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 451
Episode:  1212 controlled agent:  1 ; Episode Return:  -1765.595021153619 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 451
Episode:  1213 controlled agent:  1 ; Episode Return:  -1465.475180106473 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 452
Episode:  1214 controlled agent:  1 ; Episode Return:  -1287.1858582251284 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 453
Episode:  1215 controlled agent:  1 ; Episode Return:  -2005.879292401081 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 454
Episode:  1216 controlled agent:  1 ; Episode Return:  -996.4751801064732 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 454
Episode:  1217 controlled agent:  1 ; Episode Return:  -2010.4823227814106 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 455
Episode:  1218 controlled agent:  1 ; Episode Return:  -1734.1219330882004 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 455
Episode:  1219 controlled agent:  1 ; Episode Return:  -1632.345237791562 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 456
Episode:  1220 controlled agent:  1 ; Episode Return:  -1935.6244584051417 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 457
Episode:  1221 controlled agent:  1 ; Episode Return:  -1790.5533905932762 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 457
Episode:  1222 controlled agent:  1 ; Episode Return:  -1786.477272147528 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 458
Episode:  1223 controlled agent:  1 ; Episode Return:  -1981.4823227814106 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 459
Episode:  1224 controlled agent:  1 ; Episode Return:  -1791.5239533417534 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 459
Episode:  1225 controlled agent:  1 ; Episode Return:  -1964.1808075912459 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 459
Episode:  1226 controlled agent:  1 ; Episode Return:  -1827.8204178980357 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 459
Episode:  1227 controlled agent:  1 ; Episode Return:  -1792.0803025278576 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 459
Episode:  1228 controlled agent:  1 ; Episode Return:  -1749.6488450227819 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 459
Episode:  1229 controlled agent:  1 ; Episode Return:  -1990.2935059634542 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 459
Episode:  1230 controlled agent:  1 ; Episode Return:  -1979.5655839020963 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 459
Episode:  1231 controlled agent:  1 ; Episode Return:  -1476.0853531617404 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 459
Episode:  1232 controlled agent:  1 ; Episode Return:  -1939.4356415871853 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 459
Episode:  1233 controlled agent:  1 ; Episode Return:  -1752.9919907732894 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 459
Episode:  1234 controlled agent:  1 ; Episode Return:  -1754.2640687119315 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 459
Episode:  1235 controlled agent:  1 ; Episode Return:  -1982.5533905932762 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 459
Episode:  1236 controlled agent:  1 ; Episode Return:  -1785.920922961424 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 459
Episode:  1237 controlled agent:  1 ; Episode Return:  -1768.4945160902307 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 459
Episode:  1238 controlled agent:  1 ; Episode Return:  -1923.1219330882004 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 459
Episode:  1239 controlled agent:  1 ; Episode Return:  -1976.1097397793803 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 460
Episode:  1240 controlled agent:  1 ; Episode Return:  -1752.335136523797 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 460
Episode:  1241 controlled agent:  1 ; Episode Return:  -1790.7077195258273 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 460
Episode:  1242 controlled agent:  1 ; Episode Return:  -1967.2102448427686 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 460
Episode:  1243 controlled agent:  1 ; Episode Return:  -1781.2518754031114 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 460
Episode:  1244 controlled agent:  1 ; Episode Return:  -1989.5361466505735 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 460
Episode:  1245 controlled agent:  1 ; Episode Return:  -1997.465078838708 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 460
Episode:  1246 controlled agent:  1 ; Episode Return:  -1989.2102448427686 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 460
Episode:  1247 controlled agent:  1 ; Episode Return:  -1812.9919907732894 ; win rate(controlled & opponent):  0.34 0.66 ; Trained episode: 460
Episode:  1248 controlled agent:  1 ; Episode Return:  -1772.3401871576796 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 460
Episode:  1249 controlled agent:  1 ; Episode Return:  -1759.8326112068557 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 461
Episode:  1250 controlled agent:  1 ; Episode Return:  -950.9533188057743 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 462
Episode:  1251 controlled agent:  1 ; Episode Return:  -1983.1513703397231 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 463
Episode:  1252 controlled agent:  1 ; Episode Return:  -1127.5756851698616 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 463
Episode:  1253 controlled agent:  1 ; Episode Return:  -1916.3107499061568 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 463
Episode:  1254 controlled agent:  1 ; Episode Return:  -1936.2640687119315 ; win rate(controlled & opponent):  0.35 0.65 ; Trained episode: 463
Episode:  1255 controlled agent:  1 ; Episode Return:  -1727.2346314604088 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 464
Episode:  1256 controlled agent:  1 ; Episode Return:  -1566.1858582251284 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 465
Episode:  1257 controlled agent:  1 ; Episode Return:  -1967.6244584051417 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 466
Episode:  1258 controlled agent:  1 ; Episode Return:  -1063.5218613006987 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 466
Episode:  1259 controlled agent:  1 ; Episode Return:  -1561.8305191658008 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 467
Episode:  1260 controlled agent:  1 ; Episode Return:  -1725.6244584051417 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 468
Episode:  1261 controlled agent:  1 ; Episode Return:  -1838.7787873376928 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 468
Episode:  1262 controlled agent:  1 ; Episode Return:  -1795.9381669041265 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 469
Episode:  1263 controlled agent:  1 ; Episode Return:  -1963.3107499061568 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 470
Episode:  1264 controlled agent:  1 ; Episode Return:  -925.5391052434012 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 471
Episode:  1265 controlled agent:  1 ; Episode Return:  -1477.475180106473 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 472
Episode:  1266 controlled agent:  1 ; Episode Return:  -1982.4234482783652 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 473
Episode:  1267 controlled agent:  1 ; Episode Return:  -1739.452885529888 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 473
Episode:  1268 controlled agent:  1 ; Episode Return:  -906.1248916810281 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 473
Episode:  1269 controlled agent:  1 ; Episode Return:  -1758.2468247692289 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 473
Episode:  1270 controlled agent:  1 ; Episode Return:  -1767.5239533417534 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 473
Episode:  1271 controlled agent:  1 ; Episode Return:  -1763.4894654563482 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 474
Episode:  1272 controlled agent:  1 ; Episode Return:  -1797.1513703397231 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 475
Episode:  1273 controlled agent:  1 ; Episode Return:  -1908.2102448427686 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 476
Episode:  1274 controlled agent:  1 ; Episode Return:  -925.3675323681474 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 476
Episode:  1275 controlled agent:  1 ; Episode Return:  -1321.68838354207 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 477
Episode:  1276 controlled agent:  1 ; Episode Return:  -1435.2274887854715 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 477
Episode:  1277 controlled agent:  1 ; Episode Return:  -1882.4945160902307 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 478
Episode:  1278 controlled agent:  1 ; Episode Return:  -1788.2102448427686 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 478
Episode:  1279 controlled agent:  1 ; Episode Return:  -1754.3056992722743 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 478
Episode:  1280 controlled agent:  1 ; Episode Return:  -1552.386868351905 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 479
Episode:  1281 controlled agent:  1 ; Episode Return:  -1723.6955262170072 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 480
Episode:  1282 controlled agent:  1 ; Episode Return:  -1888.0924958366777 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 480
Episode:  1283 controlled agent:  1 ; Episode Return:  -1239.1564209736057 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 480
Episode:  1284 controlled agent:  1 ; Episode Return:  -1691.1097397793803 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 481
Episode:  1285 controlled agent:  1 ; Episode Return:  -1981.8965363437837 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 482
Episode:  1286 controlled agent:  1 ; Episode Return:  -1371.4873734152934 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 482
Episode:  1287 controlled agent:  1 ; Episode Return:  -1775.1219330882004 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 482
Episode:  1288 controlled agent:  1 ; Episode Return:  -1898.8498551495584 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 482
Episode:  1289 controlled agent:  1 ; Episode Return:  -1363.931024229189 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 482
Episode:  1290 controlled agent:  1 ; Episode Return:  -1244.3574311003822 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 483
Episode:  1291 controlled agent:  1 ; Episode Return:  -1777.0214280248122 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 483
Episode:  1292 controlled agent:  1 ; Episode Return:  -1979.3107499061568 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 483
Episode:  1293 controlled agent:  1 ; Episode Return:  -1059.592929112564 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 484
Episode:  1294 controlled agent:  1 ; Episode Return:  -962.2670273047592 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 485
Episode:  1295 controlled agent:  1 ; Episode Return:  -1811.6660889654845 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 486
Episode:  1296 controlled agent:  1 ; Episode Return:  -1618.0681092190375 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 486
Episode:  1297 controlled agent:  1 ; Episode Return:  -1750.8204178980357 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 486
Episode:  1298 controlled agent:  1 ; Episode Return:  -1863.7665940288728 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 487
Episode:  1299 controlled agent:  1 ; Episode Return:  -1906.2102448427686 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 487
Episode:  1300 controlled agent:  1 ; Episode Return:  -1916.8082245892156 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 487
Episode:  1301 controlled agent:  1 ; Episode Return:  -1680.465078838708 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 488
Episode:  1302 controlled agent:  1 ; Episode Return:  -1634.4163056034276 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 489
Episode:  1303 controlled agent:  1 ; Episode Return:  -1699.2396820942913 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 489
Episode:  1304 controlled agent:  1 ; Episode Return:  -1839.3645737753197 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 490
Episode:  1305 controlled agent:  1 ; Episode Return:  -1947.4062043356626 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 490
Episode:  1306 controlled agent:  1 ; Episode Return:  -2035.063058585155 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 490
Episode:  1307 controlled agent:  1 ; Episode Return:  -1769.6538956566644 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 490
Episode:  1308 controlled agent:  1 ; Episode Return:  -1969.452885529888 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 490
Episode:  1309 controlled agent:  1 ; Episode Return:  -748.9533188057743 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 490
Episode:  1310 controlled agent:  1 ; Episode Return:  -1771.2518754031114 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 491
Episode:  1311 controlled agent:  1 ; Episode Return:  -1619.8721497261436 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 491
Episode:  1312 controlled agent:  1 ; Episode Return:  -1805.193000900066 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 492
Episode:  1313 controlled agent:  1 ; Episode Return:  -1641.2863632885167 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 492
Episode:  1314 controlled agent:  1 ; Episode Return:  -1916.5361466505735 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 493
Episode:  1315 controlled agent:  1 ; Episode Return:  -1734.4945160902307 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 493
Episode:  1316 controlled agent:  1 ; Episode Return:  -1786.1513703397231 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 493
Episode:  1317 controlled agent:  1 ; Episode Return:  -1907.063058585155 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 494
Episode:  1318 controlled agent:  1 ; Episode Return:  -1787.8376618407383 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 494
Episode:  1319 controlled agent:  1 ; Episode Return:  -1641.801081914278 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 494
Episode:  1320 controlled agent:  1 ; Episode Return:  -1987.9503602129466 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 495
Episode:  1321 controlled agent:  1 ; Episode Return:  -1884.5067093990508 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 495
Episode:  1322 controlled agent:  1 ; Episode Return:  -1755.7615433949902 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 496
Episode:  1323 controlled agent:  1 ; Episode Return:  -1824.72496346853 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 497
Episode:  1324 controlled agent:  1 ; Episode Return:  -2001.063058585155 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 497
Episode:  1325 controlled agent:  1 ; Episode Return:  -1948.193000900066 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 497
Episode:  1326 controlled agent:  1 ; Episode Return:  -1428.428498912248 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 497
Episode:  1327 controlled agent:  1 ; Episode Return:  -1562.8893936688462 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 498
Episode:  1328 controlled agent:  1 ; Episode Return:  -1544.8132752230981 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 498
Episode:  1329 controlled agent:  1 ; Episode Return:  -1664.1097397793803 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 499
Episode:  1330 controlled agent:  1 ; Episode Return:  -1837.1635636485432 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 499
Episode:  1331 controlled agent:  1 ; Episode Return:  -2009.4823227814106 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 499
Episode:  1332 controlled agent:  1 ; Episode Return:  -1983.9676041556493 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 499
Episode:  1333 controlled agent:  1 ; Episode Return:  -1791.607214462439 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 499
Episode:  1334 controlled agent:  1 ; Episode Return:  -1802.607214462439 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 499
Episode:  1335 controlled agent:  1 ; Episode Return:  -1780.9087296526038 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 500
Episode:  1336 controlled agent:  1 ; Episode Return:  -1763.6660889654845 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 500
Episode:  1337 controlled agent:  1 ; Episode Return:  -1812.1635636485432 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 501
Episode:  1338 controlled agent:  1 ; Episode Return:  -1781.8376618407383 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 501
Episode:  1339 controlled agent:  1 ; Episode Return:  -1770.8620484583785 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 502
